#,variety,lysimeter,day of year,hour,minute,ET,hour of year,minute of year
490,A1,lys9,200,16,45,NA,200.6666667,200.6979167
491,A1,lys9,200,16,50,NA,200.6666667,200.7013889
492,A1,lys9,200,16,55,NA,200.6666667,200.7048611
493,A1,lys9,200,17,0,30,200.7083333,200.7083333
494,A1,lys9,200,17,5,NA,200.7083333,200.7118056
495,A1,lys9,200,17,10,10,200.7083333,200.7152778
496,A1,lys9,200,17,15,30,200.7083333,200.71875
497,A1,lys9,200,17,20,NA,200.7083333,200.7222222
498,A1,lys9,200,17,25,5,200.7083333,200.7256944
499,A1,lys9,200,17,30,25,200.7083333,200.7291667
500,A1,lys9,200,17,35,5,200.7083333,200.7326389
501,A1,lys9,200,17,40,0,200.7083333,200.7361111
502,A1,lys9,200,17,45,20,200.7083333,200.7395833
503,A1,lys9,200,17,50,15,200.7083333,200.7430556
504,A1,lys9,200,17,55,0,200.7083333,200.7465278
505,A1,lys9,200,18,0,0,200.75,200.75
506,A1,lys9,200,18,5,20,200.75,200.7534722
507,A1,lys9,200,18,10,0,200.75,200.7569444
508,A1,lys9,200,18,15,5,200.75,200.7604167
509,A1,lys9,200,18,20,15,200.75,200.7638889
510,A1,lys9,200,18,25,10,200.75,200.7673611
511,A1,lys9,200,18,30,0,200.75,200.7708333
512,A1,lys9,200,18,35,10,200.75,200.7743056
513,A1,lys9,200,18,40,15,200.75,200.7777778
514,A1,lys9,200,18,45,5,200.75,200.78125
515,A1,lys9,200,18,50,0,200.75,200.7847222
516,A1,lys9,200,18,55,5,200.75,200.7881944
517,A1,lys9,200,19,0,15,200.7916667,200.7916667
518,A1,lys9,200,19,5,10,200.7916667,200.7951389
519,A1,lys9,200,19,10,NA,200.7916667,200.7986111
520,A1,lys9,200,19,15,0,200.7916667,200.8020833
521,A1,lys9,200,19,20,NA,200.7916667,200.8055556
522,A1,lys9,200,19,25,NA,200.7916667,200.8090278
523,A1,lys9,200,19,30,10,200.7916667,200.8125
524,A1,lys9,200,19,35,0,200.7916667,200.8159722
525,A1,lys9,200,19,40,0,200.7916667,200.8194444
526,A1,lys9,200,19,45,10,200.7916667,200.8229167
527,A1,lys9,200,19,50,10,200.7916667,200.8263889
528,A1,lys9,200,19,55,NA,200.7916667,200.8298611
529,A1,lys9,200,20,0,0,200.8333333,200.8333333
530,A1,lys9,200,20,5,10,200.8333333,200.8368056
531,A1,lys9,200,20,10,5,200.8333333,200.8402778
532,A1,lys9,200,20,15,0,200.8333333,200.84375
533,A1,lys9,200,20,20,0,200.8333333,200.8472222
534,A1,lys9,200,20,25,10,200.8333333,200.8506944
535,A1,lys9,200,20,30,10,200.8333333,200.8541667
536,A1,lys9,200,20,35,0,200.8333333,200.8576389
537,A1,lys9,200,20,40,0,200.8333333,200.8611111
538,A1,lys9,200,20,45,10,200.8333333,200.8645833
539,A1,lys9,200,20,50,10,200.8333333,200.8680556
540,A1,lys9,200,20,55,5,200.8333333,200.8715278
541,A1,lys9,200,21,0,0,200.875,200.875
542,A1,lys9,200,21,5,0,200.875,200.8784722
543,A1,lys9,200,21,10,5,200.875,200.8819444
544,A1,lys9,200,21,15,10,200.875,200.8854167
545,A1,lys9,200,21,20,5,200.875,200.8888889
546,A1,lys9,200,21,25,0,200.875,200.8923611
547,A1,lys9,200,21,30,0,200.875,200.8958333
548,A1,lys9,200,21,35,10,200.875,200.8993056
549,A1,lys9,200,21,40,10,200.875,200.9027778
550,A1,lys9,200,21,45,0,200.875,200.90625
551,A1,lys9,200,21,50,0,200.875,200.9097222
552,A1,lys9,200,21,55,5,200.875,200.9131944
553,A1,lys9,200,22,0,5,200.9166667,200.9166667
554,A1,lys9,200,22,5,10,200.9166667,200.9201389
555,A1,lys9,200,22,10,0,200.9166667,200.9236111
556,A1,lys9,200,22,15,0,200.9166667,200.9270833
557,A1,lys9,200,22,20,NA,200.9166667,200.9305556
558,A1,lys9,200,22,25,10,200.9166667,200.9340278
559,A1,lys9,200,22,30,5,200.9166667,200.9375
560,A1,lys9,200,22,35,5,200.9166667,200.9409722
561,A1,lys9,200,22,40,0,200.9166667,200.9444444
562,A1,lys9,200,22,45,0,200.9166667,200.9479167
563,A1,lys9,200,22,50,5,200.9166667,200.9513889
564,A1,lys9,200,22,55,10,200.9166667,200.9548611
565,A1,lys9,200,23,0,0,200.9583333,200.9583333
566,A1,lys9,200,23,5,0,200.9583333,200.9618056
567,A1,lys9,200,23,10,0,200.9583333,200.9652778
568,A1,lys9,200,23,15,0,200.9583333,200.96875
569,A1,lys9,200,23,20,0,200.9583333,200.9722222
570,A1,lys9,200,23,25,0,200.9583333,200.9756944
571,A1,lys9,200,23,30,NA,200.9583333,200.9791667
572,A1,lys9,200,23,35,NA,200.9583333,200.9826389
573,A1,lys9,200,23,40,NA,200.9583333,200.9861111
574,A1,lys9,200,23,45,NA,200.9583333,200.9895833
575,A1,lys9,200,23,50,0,200.9583333,200.9930556
576,A1,lys9,200,23,55,0,200.9583333,200.9965278
577,A1,lys9,201,0,0,5,201,201
578,A1,lys9,201,0,5,5,201,201.0034722
579,A1,lys9,201,0,10,5,201,201.0069444
580,A1,lys9,201,0,15,NA,201,201.0104167
581,A1,lys9,201,0,20,0,201,201.0138889
582,A1,lys9,201,0,25,10,201,201.0173611
583,A1,lys9,201,0,30,5,201,201.0208333
584,A1,lys9,201,0,35,10,201,201.0243056
585,A1,lys9,201,0,40,5,201,201.0277778
586,A1,lys9,201,0,45,0,201,201.03125
587,A1,lys9,201,0,50,0,201,201.0347222
588,A1,lys9,201,0,55,NA,201,201.0381944
589,A1,lys9,201,1,0,5,201.0416667,201.0416667
590,A1,lys9,201,1,5,5,201.0416667,201.0451389
591,A1,lys9,201,1,10,5,201.0416667,201.0486111
592,A1,lys9,201,1,15,0,201.0416667,201.0520833
593,A1,lys9,201,1,20,5,201.0416667,201.0555556
594,A1,lys9,201,1,25,NA,201.0416667,201.0590278
595,A1,lys9,201,1,30,0,201.0416667,201.0625
596,A1,lys9,201,1,35,10,201.0416667,201.0659722
597,A1,lys9,201,1,40,5,201.0416667,201.0694444
598,A1,lys9,201,1,45,10,201.0416667,201.0729167
599,A1,lys9,201,1,50,0,201.0416667,201.0763889
600,A1,lys9,201,1,55,5,201.0416667,201.0798611
601,A1,lys9,201,2,0,0,201.0833333,201.0833333
602,A1,lys9,201,2,5,0,201.0833333,201.0868056
603,A1,lys9,201,2,10,0,201.0833333,201.0902778
604,A1,lys9,201,2,15,5,201.0833333,201.09375
605,A1,lys9,201,2,20,5,201.0833333,201.0972222
606,A1,lys9,201,2,25,5,201.0833333,201.1006944
607,A1,lys9,201,2,30,5,201.0833333,201.1041667
608,A1,lys9,201,2,35,5,201.0833333,201.1076389
609,A1,lys9,201,2,40,0,201.0833333,201.1111111
610,A1,lys9,201,2,45,5,201.0833333,201.1145833
611,A1,lys9,201,2,50,0,201.0833333,201.1180556
612,A1,lys9,201,2,55,0,201.0833333,201.1215278
613,A1,lys9,201,3,0,5,201.125,201.125
614,A1,lys9,201,3,5,10,201.125,201.1284722
615,A1,lys9,201,3,10,5,201.125,201.1319444
616,A1,lys9,201,3,15,0,201.125,201.1354167
617,A1,lys9,201,3,20,5,201.125,201.1388889
618,A1,lys9,201,3,25,0,201.125,201.1423611
619,A1,lys9,201,3,30,0,201.125,201.1458333
620,A1,lys9,201,3,35,5,201.125,201.1493056
621,A1,lys9,201,3,40,NA,201.125,201.1527778
622,A1,lys9,201,3,45,0,201.125,201.15625
623,A1,lys9,201,3,50,10,201.125,201.1597222
624,A1,lys9,201,3,55,5,201.125,201.1631944
625,A1,lys9,201,4,0,5,201.1666667,201.1666667
626,A1,lys9,201,4,5,5,201.1666667,201.1701389
627,A1,lys9,201,4,10,0,201.1666667,201.1736111
628,A1,lys9,201,4,15,0,201.1666667,201.1770833
629,A1,lys9,201,4,20,5,201.1666667,201.1805556
630,A1,lys9,201,4,25,0,201.1666667,201.1840278
631,A1,lys9,201,4,30,0,201.1666667,201.1875
632,A1,lys9,201,4,35,0,201.1666667,201.1909722
633,A1,lys9,201,4,40,0,201.1666667,201.1944444
634,A1,lys9,201,4,45,5,201.1666667,201.1979167
635,A1,lys9,201,4,50,10,201.1666667,201.2013889
636,A1,lys9,201,4,55,5,201.1666667,201.2048611
637,A1,lys9,201,5,0,0,201.2083333,201.2083333
638,A1,lys9,201,5,5,5,201.2083333,201.2118056
639,A1,lys9,201,5,10,0,201.2083333,201.2152778
640,A1,lys9,201,5,15,5,201.2083333,201.21875
641,A1,lys9,201,5,20,0,201.2083333,201.2222222
642,A1,lys9,201,5,25,5,201.2083333,201.2256944
643,A1,lys9,201,5,30,0,201.2083333,201.2291667
644,A1,lys9,201,5,35,0,201.2083333,201.2326389
645,A1,lys9,201,5,40,0,201.2083333,201.2361111
646,A1,lys9,201,5,45,5,201.2083333,201.2395833
647,A1,lys9,201,5,50,10,201.2083333,201.2430556
648,A1,lys9,201,5,55,5,201.2083333,201.2465278
649,A1,lys9,201,6,0,5,201.25,201.25
650,A1,lys9,201,6,5,5,201.25,201.2534722
651,A1,lys9,201,6,10,5,201.25,201.2569444
652,A1,lys9,201,6,15,5,201.25,201.2604167
653,A1,lys9,201,6,20,0,201.25,201.2638889
654,A1,lys9,201,6,25,0,201.25,201.2673611
655,A1,lys9,201,6,30,5,201.25,201.2708333
656,A1,lys9,201,6,35,15,201.25,201.2743056
657,A1,lys9,201,6,40,5,201.25,201.2777778
658,A1,lys9,201,6,45,10,201.25,201.28125
659,A1,lys9,201,6,50,NA,201.25,201.2847222
660,A1,lys9,201,6,55,0,201.25,201.2881944
661,A1,lys9,201,7,0,10,201.2916667,201.2916667
662,A1,lys9,201,7,5,15,201.2916667,201.2951389
663,A1,lys9,201,7,10,25,201.2916667,201.2986111
664,A1,lys9,201,7,15,20,201.2916667,201.3020833
665,A1,lys9,201,7,20,15,201.2916667,201.3055556
666,A1,lys9,201,7,25,0,201.2916667,201.3090278
667,A1,lys9,201,7,30,10,201.2916667,201.3125
668,A1,lys9,201,7,35,15,201.2916667,201.3159722
669,A1,lys9,201,7,40,NA,201.2916667,201.3194444
670,A1,lys9,201,7,45,NA,201.2916667,201.3229167
671,A1,lys9,201,7,50,NA,201.2916667,201.3263889
672,A1,lys9,201,7,55,NA,201.2916667,201.3298611
673,A1,lys9,201,8,0,0,201.3333333,201.3333333
674,A1,lys9,201,8,5,NA,201.3333333,201.3368056
675,A1,lys9,201,8,10,NA,201.3333333,201.3402778
676,A1,lys9,201,8,15,25,201.3333333,201.34375
677,A1,lys9,201,8,20,NA,201.3333333,201.3472222
678,A1,lys9,201,8,25,0,201.3333333,201.3506944
679,A1,lys9,201,8,30,NA,201.3333333,201.3541667
680,A1,lys9,201,8,35,15,201.3333333,201.3576389
681,A1,lys9,201,8,40,15,201.3333333,201.3611111
682,A1,lys9,201,8,45,0,201.3333333,201.3645833
683,A1,lys9,201,8,50,10,201.3333333,201.3680556
684,A1,lys9,201,8,55,20,201.3333333,201.3715278
685,A1,lys9,201,9,0,25,201.375,201.375
686,A1,lys9,201,9,5,NA,201.375,201.3784722
687,A1,lys9,201,9,10,5,201.375,201.3819444
688,A1,lys9,201,9,15,15,201.375,201.3854167
689,A1,lys9,201,9,20,20,201.375,201.3888889
690,A1,lys9,201,9,25,25,201.375,201.3923611
691,A1,lys9,201,9,30,10,201.375,201.3958333
692,A1,lys9,201,9,35,15,201.375,201.3993056
693,A1,lys9,201,9,40,35,201.375,201.4027778
694,A1,lys9,201,9,45,20,201.375,201.40625
695,A1,lys9,201,9,50,15,201.375,201.4097222
696,A1,lys9,201,9,55,35,201.375,201.4131944
697,A1,lys9,201,10,0,25,201.4166667,201.4166667
698,A1,lys9,201,10,5,5,201.4166667,201.4201389
699,A1,lys9,201,10,10,NA,201.4166667,201.4236111
700,A1,lys9,201,10,15,35,201.4166667,201.4270833
701,A1,lys9,201,10,20,20,201.4166667,201.4305556
702,A1,lys9,201,10,25,0,201.4166667,201.4340278
703,A1,lys9,201,10,30,15,201.4166667,201.4375
704,A1,lys9,201,10,35,NA,201.4166667,201.4409722
705,A1,lys9,201,10,40,40,201.4166667,201.4444444
706,A1,lys9,201,10,45,20,201.4166667,201.4479167
707,A1,lys9,201,10,50,10,201.4166667,201.4513889
708,A1,lys9,201,10,55,25,201.4166667,201.4548611
709,A1,lys9,201,11,0,NA,201.4583333,201.4583333
710,A1,lys9,201,11,5,NA,201.4583333,201.4618056
711,A1,lys9,201,11,10,20,201.4583333,201.4652778
712,A1,lys9,201,11,15,20,201.4583333,201.46875
713,A1,lys9,201,11,20,35,201.4583333,201.4722222
714,A1,lys9,201,11,25,NA,201.4583333,201.4756944
715,A1,lys9,201,11,30,NA,201.4583333,201.4791667
716,A1,lys9,201,11,35,25,201.4583333,201.4826389
717,A1,lys9,201,11,40,30,201.4583333,201.4861111
718,A1,lys9,201,11,45,30,201.4583333,201.4895833
719,A1,lys9,201,11,50,40,201.4583333,201.4930556
720,A1,lys9,201,11,55,30,201.4583333,201.4965278
721,A1,lys9,201,12,0,40,201.5,201.5
722,A1,lys9,201,12,5,35,201.5,201.5034722
723,A1,lys9,201,12,10,30,201.5,201.5069444
724,A1,lys9,201,12,15,40,201.5,201.5104167
725,A1,lys9,201,12,20,40,201.5,201.5138889
726,A1,lys9,201,12,25,40,201.5,201.5173611
727,A1,lys9,201,12,30,35,201.5,201.5208333
728,A1,lys9,201,12,35,40,201.5,201.5243056
729,A1,lys9,201,12,40,40,201.5,201.5277778
730,A1,lys9,201,12,45,40,201.5,201.53125
731,A1,lys9,201,12,50,40,201.5,201.5347222
732,A1,lys9,201,12,55,35,201.5,201.5381944
733,A1,lys9,201,13,0,40,201.5416667,201.5416667
734,A1,lys9,201,13,5,40,201.5416667,201.5451389
735,A1,lys9,201,13,10,35,201.5416667,201.5486111
736,A1,lys9,201,13,15,35,201.5416667,201.5520833
737,A1,lys9,201,13,20,35,201.5416667,201.5555556
738,A1,lys9,201,13,25,40,201.5416667,201.5590278
739,A1,lys9,201,13,30,40,201.5416667,201.5625
740,A1,lys9,201,13,35,40,201.5416667,201.5659722
741,A1,lys9,201,13,40,40,201.5416667,201.5694444
742,A1,lys9,201,13,45,NA,201.5416667,201.5729167
743,A1,lys9,201,13,50,NA,201.5416667,201.5763889
744,A1,lys9,201,13,55,NA,201.5416667,201.5798611
745,A1,lys9,201,14,0,NA,201.5833333,201.5833333
746,A1,lys9,201,14,5,NA,201.5833333,201.5868056
747,A1,lys9,201,14,10,40,201.5833333,201.5902778
748,A1,lys9,201,14,15,35,201.5833333,201.59375
749,A1,lys9,201,14,20,40,201.5833333,201.5972222
750,A1,lys9,201,14,25,35,201.5833333,201.6006944
751,A1,lys9,201,14,30,35,201.5833333,201.6041667
752,A1,lys9,201,14,35,40,201.5833333,201.6076389
753,A1,lys9,201,14,40,30,201.5833333,201.6111111
754,A1,lys9,201,14,45,40,201.5833333,201.6145833
755,A1,lys9,201,14,50,30,201.5833333,201.6180556
756,A1,lys9,201,14,55,25,201.5833333,201.6215278
757,A1,lys9,201,15,0,25,201.625,201.625
758,A1,lys9,201,15,5,25,201.625,201.6284722
759,A1,lys9,201,15,10,25,201.625,201.6319444
760,A1,lys9,201,15,15,35,201.625,201.6354167
761,A1,lys9,201,15,20,30,201.625,201.6388889
762,A1,lys9,201,15,25,30,201.625,201.6423611
763,A1,lys9,201,15,30,30,201.625,201.6458333
764,A1,lys9,201,15,35,30,201.625,201.6493056
765,A1,lys9,201,15,40,25,201.625,201.6527778
766,A1,lys9,201,15,45,30,201.625,201.65625
767,A1,lys9,201,15,50,20,201.625,201.6597222
768,A1,lys9,201,15,55,25,201.625,201.6631944
769,A1,lys9,201,16,0,25,201.6666667,201.6666667
770,A1,lys9,201,16,5,30,201.6666667,201.6701389
771,A1,lys9,201,16,10,30,201.6666667,201.6736111
772,A1,lys9,201,16,15,25,201.6666667,201.6770833
773,A1,lys9,201,16,20,35,201.6666667,201.6805556
774,A1,lys9,201,16,25,NA,201.6666667,201.6840278
775,A1,lys9,201,16,30,15,201.6666667,201.6875
776,A1,lys9,201,16,35,0,201.6666667,201.6909722
777,A1,lys9,201,16,40,NA,201.6666667,201.6944444
778,A1,lys9,201,16,45,NA,201.6666667,201.6979167
779,A1,lys9,201,16,50,NA,201.6666667,201.7013889
780,A1,lys9,201,16,55,NA,201.6666667,201.7048611
781,A1,lys9,201,17,0,10,201.7083333,201.7083333
782,A1,lys9,201,17,5,10,201.7083333,201.7118056
783,A1,lys9,201,17,10,25,201.7083333,201.7152778
784,A1,lys9,201,17,15,15,201.7083333,201.71875
785,A1,lys9,201,17,20,10,201.7083333,201.7222222
786,A1,lys9,201,17,25,20,201.7083333,201.7256944
787,A1,lys9,201,17,30,15,201.7083333,201.7291667
788,A1,lys9,201,17,35,0,201.7083333,201.7326389
789,A1,lys9,201,17,40,15,201.7083333,201.7361111
790,A1,lys9,201,17,45,15,201.7083333,201.7395833
791,A1,lys9,201,17,50,0,201.7083333,201.7430556
792,A1,lys9,201,17,55,15,201.7083333,201.7465278
793,A1,lys9,201,18,0,15,201.75,201.75
794,A1,lys9,201,18,5,NA,201.75,201.7534722
795,A1,lys9,201,18,10,0,201.75,201.7569444
796,A1,lys9,201,18,15,20,201.75,201.7604167
797,A1,lys9,201,18,20,15,201.75,201.7638889
798,A1,lys9,201,18,25,NA,201.75,201.7673611
799,A1,lys9,201,18,30,5,201.75,201.7708333
800,A1,lys9,201,18,35,15,201.75,201.7743056
801,A1,lys9,201,18,40,10,201.75,201.7777778
802,A1,lys9,201,18,45,NA,201.75,201.78125
803,A1,lys9,201,18,50,NA,201.75,201.7847222
804,A1,lys9,201,18,55,10,201.75,201.7881944
805,A1,lys9,201,19,0,10,201.7916667,201.7916667
806,A1,lys9,201,19,5,5,201.7916667,201.7951389
807,A1,lys9,201,19,10,0,201.7916667,201.7986111
808,A1,lys9,201,19,15,NA,201.7916667,201.8020833
809,A1,lys9,201,19,20,0,201.7916667,201.8055556
810,A1,lys9,201,19,25,NA,201.7916667,201.8090278
811,A1,lys9,201,19,30,15,201.7916667,201.8125
812,A1,lys9,201,19,35,5,201.7916667,201.8159722
813,A1,lys9,201,19,40,0,201.7916667,201.8194444
814,A1,lys9,201,19,45,10,201.7916667,201.8229167
815,A1,lys9,201,19,50,5,201.7916667,201.8263889
816,A1,lys9,201,19,55,0,201.7916667,201.8298611
817,A1,lys9,201,20,0,0,201.8333333,201.8333333
818,A1,lys9,201,20,5,NA,201.8333333,201.8368056
819,A1,lys9,201,20,10,10,201.8333333,201.8402778
820,A1,lys9,201,20,15,5,201.8333333,201.84375
821,A1,lys9,201,20,20,0,201.8333333,201.8472222
822,A1,lys9,201,20,25,5,201.8333333,201.8506944
823,A1,lys9,201,20,30,5,201.8333333,201.8541667
824,A1,lys9,201,20,35,5,201.8333333,201.8576389
825,A1,lys9,201,20,40,0,201.8333333,201.8611111
826,A1,lys9,201,20,45,0,201.8333333,201.8645833
827,A1,lys9,201,20,50,5,201.8333333,201.8680556
828,A1,lys9,201,20,55,10,201.8333333,201.8715278
829,A1,lys9,201,21,0,0,201.875,201.875
830,A1,lys9,201,21,5,0,201.875,201.8784722
831,A1,lys9,201,21,10,5,201.875,201.8819444
832,A1,lys9,201,21,15,10,201.875,201.8854167
833,A1,lys9,201,21,20,5,201.875,201.8888889
834,A1,lys9,201,21,25,0,201.875,201.8923611
835,A1,lys9,201,21,30,0,201.875,201.8958333
836,A1,lys9,201,21,35,5,201.875,201.8993056
837,A1,lys9,201,21,40,5,201.875,201.9027778
838,A1,lys9,201,21,45,10,201.875,201.90625
839,A1,lys9,201,21,50,0,201.875,201.9097222
840,A1,lys9,201,21,55,0,201.875,201.9131944
841,A1,lys9,201,22,0,5,201.9166667,201.9166667
842,A1,lys9,201,22,5,10,201.9166667,201.9201389
843,A1,lys9,201,22,10,5,201.9166667,201.9236111
844,A1,lys9,201,22,15,5,201.9166667,201.9270833
845,A1,lys9,201,22,20,0,201.9166667,201.9305556
846,A1,lys9,201,22,25,0,201.9166667,201.9340278
847,A1,lys9,201,22,30,5,201.9166667,201.9375
848,A1,lys9,201,22,35,5,201.9166667,201.9409722
849,A1,lys9,201,22,40,10,201.9166667,201.9444444
850,A1,lys9,201,22,45,0,201.9166667,201.9479167
851,A1,lys9,201,22,50,0,201.9166667,201.9513889
852,A1,lys9,201,22,55,NA,201.9166667,201.9548611
853,A1,lys9,201,23,0,0,201.9583333,201.9583333
854,A1,lys9,201,23,5,0,201.9583333,201.9618056
855,A1,lys9,201,23,10,0,201.9583333,201.9652778
856,A1,lys9,201,23,15,0,201.9583333,201.96875
857,A1,lys9,201,23,20,0,201.9583333,201.9722222
858,A1,lys9,201,23,25,0,201.9583333,201.9756944
859,A1,lys9,201,23,30,NA,201.9583333,201.9791667
860,A1,lys9,201,23,35,NA,201.9583333,201.9826389
861,A1,lys9,201,23,40,NA,201.9583333,201.9861111
862,A1,lys9,201,23,45,NA,201.9583333,201.9895833
863,A1,lys9,201,23,50,0,201.9583333,201.9930556
864,A1,lys9,201,23,55,0,201.9583333,201.9965278
865,A1,lys9,202,0,0,5,202,202
866,A1,lys9,202,0,5,5,202,202.0034722
867,A1,lys9,202,0,10,10,202,202.0069444
868,A1,lys9,202,0,15,0,202,202.0104167
869,A1,lys9,202,0,20,0,202,202.0138889
870,A1,lys9,202,0,25,0,202,202.0173611
871,A1,lys9,202,0,30,NA,202,202.0208333
872,A1,lys9,202,0,35,10,202,202.0243056
873,A1,lys9,202,0,40,5,202,202.0277778
874,A1,lys9,202,0,45,5,202,202.03125
875,A1,lys9,202,0,50,5,202,202.0347222
876,A1,lys9,202,0,55,0,202,202.0381944
877,A1,lys9,202,1,0,0,202.0416667,202.0416667
878,A1,lys9,202,1,5,5,202.0416667,202.0451389
879,A1,lys9,202,1,10,10,202.0416667,202.0486111
880,A1,lys9,202,1,15,5,202.0416667,202.0520833
881,A1,lys9,202,1,20,5,202.0416667,202.0555556
882,A1,lys9,202,1,25,0,202.0416667,202.0590278
883,A1,lys9,202,1,30,5,202.0416667,202.0625
884,A1,lys9,202,1,35,0,202.0416667,202.0659722
885,A1,lys9,202,1,40,0,202.0416667,202.0694444
886,A1,lys9,202,1,45,0,202.0416667,202.0729167
887,A1,lys9,202,1,50,10,202.0416667,202.0763889
888,A1,lys9,202,1,55,10,202.0416667,202.0798611
889,A1,lys9,202,2,0,0,202.0833333,202.0833333
890,A1,lys9,202,2,5,10,202.0833333,202.0868056
891,A1,lys9,202,2,10,0,202.0833333,202.0902778
892,A1,lys9,202,2,15,0,202.0833333,202.09375
893,A1,lys9,202,2,20,5,202.0833333,202.0972222
894,A1,lys9,202,2,25,NA,202.0833333,202.1006944
895,A1,lys9,202,2,30,NA,202.0833333,202.1041667
896,A1,lys9,202,2,35,10,202.0833333,202.1076389
897,A1,lys9,202,2,40,5,202.0833333,202.1111111
898,A1,lys9,202,2,45,5,202.0833333,202.1145833
899,A1,lys9,202,2,50,0,202.0833333,202.1180556
900,A1,lys9,202,2,55,5,202.0833333,202.1215278
901,A1,lys9,202,3,0,5,202.125,202.125
902,A1,lys9,202,3,5,0,202.125,202.1284722
903,A1,lys9,202,3,10,0,202.125,202.1319444
904,A1,lys9,202,3,15,0,202.125,202.1354167
905,A1,lys9,202,3,20,5,202.125,202.1388889
906,A1,lys9,202,3,25,5,202.125,202.1423611
907,A1,lys9,202,3,30,5,202.125,202.1458333
908,A1,lys9,202,3,35,5,202.125,202.1493056
909,A1,lys9,202,3,40,5,202.125,202.1527778
910,A1,lys9,202,3,45,0,202.125,202.15625
911,A1,lys9,202,3,50,5,202.125,202.1597222
912,A1,lys9,202,3,55,0,202.125,202.1631944
913,A1,lys9,202,4,0,5,202.1666667,202.1666667
914,A1,lys9,202,4,5,0,202.1666667,202.1701389
915,A1,lys9,202,4,10,0,202.1666667,202.1736111
916,A1,lys9,202,4,15,0,202.1666667,202.1770833
917,A1,lys9,202,4,20,5,202.1666667,202.1805556
918,A1,lys9,202,4,25,10,202.1666667,202.1840278
919,A1,lys9,202,4,30,5,202.1666667,202.1875
920,A1,lys9,202,4,35,5,202.1666667,202.1909722
921,A1,lys9,202,4,40,0,202.1666667,202.1944444
922,A1,lys9,202,4,45,0,202.1666667,202.1979167
923,A1,lys9,202,4,50,0,202.1666667,202.2013889
924,A1,lys9,202,4,55,0,202.1666667,202.2048611
925,A1,lys9,202,5,0,5,202.2083333,202.2083333
926,A1,lys9,202,5,5,5,202.2083333,202.2118056
927,A1,lys9,202,5,10,5,202.2083333,202.2152778
928,A1,lys9,202,5,15,5,202.2083333,202.21875
929,A1,lys9,202,5,20,0,202.2083333,202.2222222
930,A1,lys9,202,5,25,5,202.2083333,202.2256944
931,A1,lys9,202,5,30,0,202.2083333,202.2291667
932,A1,lys9,202,5,35,5,202.2083333,202.2326389
933,A1,lys9,202,5,40,0,202.2083333,202.2361111
934,A1,lys9,202,5,45,0,202.2083333,202.2395833
935,A1,lys9,202,5,50,0,202.2083333,202.2430556
936,A1,lys9,202,5,55,10,202.2083333,202.2465278
937,A1,lys9,202,6,0,5,202.25,202.25
938,A1,lys9,202,6,5,10,202.25,202.2534722
939,A1,lys9,202,6,10,0,202.25,202.2569444
940,A1,lys9,202,6,15,10,202.25,202.2604167
941,A1,lys9,202,6,20,0,202.25,202.2638889
942,A1,lys9,202,6,25,5,202.25,202.2673611
